date,machine_id,temp,helium_pressure,vibration,error_codes,scan_volume,failure_label
2025-01-06,MRI_002,60.08,93.86,0.169,3,40,Normal
2025-01-07,MRI_002,69.96,93.01,0.106,2,24,Normal
2025-01-08,CT_001,64.09,90.65,0.177,1,50,Normal
2025-01-09,CT_001,60.51,89.99,0.379,3,42,Normal
2025-01-10,MRI_002,63.2,93.6,0.472,2,41,Normal
2025-01-11,CT_002,65.47,91.87,0.232,2,46,Normal
2025-01-12,MRI_001,63.1,90.81,0.503,1,39,Normal
2025-01-13,MRI_001,59.4,99.65,0.517,2,44,Normal
2025-01-14,MRI_002,65.57,97.94,0.393,2,38,Normal
2025-01-15,CT_002,64.85,98.55,0.327,2,26,Normal
2025-01-16,MRI_001,61.45,93.45,0.375,2,50,Normal
2025-01-17,MRI_002,71.64,92.12,0.218,5,37,Normal
2025-01-18,MRI_001,66.79,93.31,0.3,4,27,Normal
2025-01-19,MRI_001,55.23,96.98,0.305,2,40,Normal
2025-01-20,CT_002,70.13,92.54,0.187,0,48,Normal
2025-01-21,MRI_001,60.08,93.04,0.027,0,48,Normal
2025-01-22,MRI_001,70.32,95.27,0.071,1,31,Normal
2025-01-23,CT_001,71.71,93.88,0.319,0,42,Normal
2025-01-24,MRI_002,68.32,92.12,0.504,4,47,Normal
2025-01-25,CT_002,66.61,87.12,0.182,2,38,Normal
2025-01-26,MRI_002,62.51,96.56,0.033,3,52,Normal
2025-01-27,CT_002,69.07,101.09,0.171,2,53,Normal
2025-01-28,MRI_002,68.38,93.69,0.503,0,23,Normal
2025-01-29,MRI_001,62.43,93.71,0.453,1,39,Normal
2025-01-30,MRI_002,66.4,94.84,0.25,3,37,Normal
2025-01-31,MRI_001,60.93,94.78,0.146,0,41,Normal
2025-02-01,CT_002,66.86,94.51,0.404,5,28,Normal
2025-02-02,CT_001,68.02,95.15,0.161,5,33,Normal
2025-02-03,CT_001,70.53,94.35,0.544,1,38,Normal
2025-02-04,MRI_002,67.42,92.78,0.226,4,35,Normal
2025-02-05,CT_002,61.96,94.0,0.312,2,36,Normal
2025-02-06,MRI_002,64.44,92.33,0.178,1,40,Normal
2025-02-07,CT_002,61.8,95.79,0.238,4,41,Normal
2025-02-08,CT_001,62.31,96.63,0.413,3,59,Normal
2025-02-09,CT_001,55.68,91.92,0.199,2,45,Normal
2025-02-10,MRI_001,60.24,96.4,0.203,3,51,Normal
2025-02-11,CT_001,66.8,94.73,0.056,4,23,Normal
2025-02-12,CT_002,62.07,97.48,0.076,2,30,Normal
2025-02-13,CT_001,64.5,90.2,0.265,4,36,Normal
2025-02-14,MRI_001,65.6,97.54,0.077,2,29,Normal
2025-02-15,MRI_002,73.57,92.37,0.263,1,21,Monitor
2025-02-16,CT_001,72.34,92.88,0.353,5,32,Normal
2025-02-17,MRI_002,66.99,94.37,0.293,0,44,Normal
2025-02-18,MRI_001,59.85,97.55,0.338,1,32,Normal
2025-02-19,CT_002,62.66,93.32,0.259,2,60,Normal
2025-02-20,CT_002,64.21,99.52,0.36,1,26,Normal
2025-02-21,CT_001,67.96,92.88,0.158,3,21,Normal
2025-02-22,MRI_001,62.6,94.35,0.127,4,28,Normal
2025-02-23,MRI_001,62.2,96.11,0.135,4,36,Normal
2025-02-24,MRI_002,60.27,91.98,0.263,3,38,Normal
2025-02-25,CT_001,59.72,97.29,0.361,5,49,Normal
2025-02-26,MRI_002,61.87,93.04,0.221,2,39,Normal
2025-02-27,MRI_001,71.39,94.08,0.026,4,33,Normal
2025-02-28,CT_001,69.9,92.24,0.089,0,63,Normal
2025-03-01,MRI_001,66.17,93.56,0.224,6,29,Normal
2025-03-02,CT_001,64.6,93.42,0.2,2,51,Normal
2025-03-03,MRI_002,68.21,98.99,0.426,3,37,Normal
2025-03-04,CT_001,59.02,96.42,0.195,1,23,Normal
2025-03-05,CT_001,74.62,86.01,0.2,0,36,Normal
2025-03-06,MRI_001,64.6,94.2,0.06,0,36,Normal
2025-03-07,MRI_002,66.79,99.75,0.243,0,33,Normal
2025-03-08,MRI_001,58.45,90.81,0.334,1,47,Normal
2025-03-09,CT_002,63.04,95.08,0.183,0,50,Normal
2025-03-10,MRI_001,59.05,92.06,0.178,4,43,Normal
2025-03-11,MRI_002,58.56,90.67,0.293,2,59,Normal
2025-03-12,MRI_001,66.8,94.6,0.329,0,42,Normal
2025-03-13,MRI_002,61.84,94.26,0.257,0,58,Normal
2025-03-14,MRI_002,55.05,95.86,0.362,3,25,Normal
2025-03-15,CT_001,65.31,94.79,0.273,1,52,Normal
2025-03-16,MRI_001,66.29,93.85,0.082,4,28,Normal
2025-03-17,MRI_001,66.26,94.04,0.153,4,45,Normal
2025-03-18,MRI_001,63.81,96.38,0.25,0,33,Normal
2025-03-19,CT_002,62.27,98.72,0.153,2,55,Normal
2025-03-20,CT_001,71.5,91.04,0.162,2,42,Normal
2025-03-21,MRI_001,70.44,96.71,0.395,2,46,Normal
2025-03-22,CT_002,65.08,89.09,0.193,1,29,Monitor
2025-03-23,MRI_001,71.23,94.82,0.362,1,27,Normal
2025-03-24,MRI_002,65.8,96.6,0.291,2,31,Normal
2025-03-25,MRI_001,62.27,96.67,0.377,1,41,Normal
2025-03-26,MRI_001,58.68,95.61,0.343,2,55,Normal
2025-03-27,CT_001,63.82,96.94,0.132,1,48,Normal
2025-03-28,MRI_001,62.27,94.18,0.073,2,23,Normal
2025-03-29,MRI_001,63.71,99.28,0.087,4,33,Normal
2025-03-30,CT_002,63.07,92.68,0.032,4,36,Normal
2025-03-31,CT_002,68.08,87.5,0.331,1,43,Normal
2025-04-01,CT_001,70.82,91.79,0.167,3,67,Normal
2025-04-02,MRI_001,68.42,88.53,0.085,1,30,Monitor
2025-04-03,CT_002,56.48,94.39,0.239,1,31,Monitor
2025-04-04,MRI_002,67.32,95.02,0.079,2,49,Normal
2025-04-05,CT_001,63.91,94.37,0.555,2,42,Normal
2025-04-06,MRI_001,64.89,95.95,0.067,1,35,Normal
2025-04-07,MRI_001,61.71,93.33,0.032,3,35,Normal
2025-04-08,CT_001,69.88,92.52,0.29,2,50,Normal
2025-04-09,CT_001,60.02,91.27,0.2,0,28,Normal
2025-04-10,CT_002,59.76,90.55,0.184,3,37,Normal
2025-04-11,CT_001,68.57,93.73,0.086,1,40,Normal
2025-04-12,MRI_002,66.81,91.56,0.518,2,38,Normal
2025-04-13,CT_002,62.43,94.78,0.274,2,40,Normal
2025-04-14,MRI_002,65.17,86.1,0.326,4,46,Maintenance
2025-04-15,MRI_002,62.67,94.83,0.26,1,31,Normal
2025-04-16,CT_002,59.76,94.59,0.296,0,27,Normal
2025-04-17,CT_001,56.77,97.72,0.302,1,51,Normal
2025-04-18,MRI_001,55.23,92.24,0.031,1,41,Normal
2025-04-19,MRI_001,64.56,93.52,0.04,3,55,Normal
2025-04-20,CT_001,65.01,99.34,0.484,1,34,Normal
2025-04-21,CT_002,70.58,95.15,0.285,1,51,Normal
2025-04-22,MRI_001,69.72,97.95,0.343,2,53,Normal
2025-04-23,MRI_001,63.59,97.94,0.293,1,42,Normal
2025-04-24,CT_001,62.77,92.46,0.235,3,37,Normal
2025-04-25,CT_002,64.44,97.06,0.084,3,25,Normal
2025-04-26,MRI_001,59.91,94.42,0.025,0,54,Normal
2025-04-27,MRI_001,63.17,98.08,0.139,1,38,Normal
2025-04-28,MRI_002,62.28,98.07,0.211,3,41,Normal
2025-04-29,MRI_001,64.38,90.06,0.143,4,39,Normal
2025-04-30,MRI_002,61.28,96.84,0.092,0,37,Normal
2025-01-01,MRI_001,66.31,100.47,0.477,1,46,Normal
2025-01-02,MRI_002,60.89,95.65,0.179,3,50,Normal
2025-01-03,CT_002,61.17,97.97,0.331,2,31,Normal
2025-01-04,MRI_001,64.33,88.72,0.366,0,36,Monitor
2025-01-05,MRI_001,64.6,93.78,0.331,1,32,Normal
2025-01-06,CT_002,58.9,93.16,0.339,2,22,Normal
2025-01-07,MRI_002,62.77,89.47,0.084,2,43,Normal
2025-01-08,MRI_002,74.22,97.54,0.159,0,38,Monitor
2025-01-09,CT_001,67.09,97.54,0.374,3,50,Monitor
2025-01-10,CT_001,61.62,93.06,0.163,0,47,Normal
2025-01-11,CT_002,71.4,94.13,0.446,4,36,Normal
2025-01-12,MRI_002,65.38,92.2,0.247,0,37,Normal
2025-01-13,MRI_001,71.84,98.97,0.015,1,22,Normal
2025-01-14,CT_002,58.68,96.05,0.244,3,22,Normal
2025-01-15,MRI_002,67.05,94.87,0.176,1,45,Normal
2025-01-16,CT_001,59.12,98.43,0.483,2,42,Normal
2025-01-17,MRI_001,63.22,98.14,0.201,2,43,Normal
2025-01-18,CT_001,70.42,95.31,0.074,2,35,Normal
2025-01-19,MRI_001,73.76,93.11,0.386,2,53,Monitor
2025-01-20,CT_002,64.65,98.41,0.32,2,28,Monitor
2025-01-21,CT_001,68.93,98.37,0.238,2,30,Normal
2025-01-22,CT_002,62.15,97.43,0.289,0,37,Normal
2025-01-23,MRI_002,62.13,90.49,0.325,2,38,Normal
2025-01-24,MRI_002,70.37,94.66,0.147,2,36,Normal
2025-01-25,CT_001,66.03,97.46,0.138,3,32,Normal
2025-01-26,MRI_001,69.77,91.2,0.298,1,47,Normal
2025-01-27,CT_001,60.46,96.1,0.01,2,65,Normal
2025-01-28,MRI_001,64.67,96.29,0.067,1,41,Normal
2025-01-29,MRI_001,63.63,94.12,0.399,3,59,Normal
2025-01-30,MRI_001,58.52,94.06,0.357,1,51,Normal
2025-01-31,CT_001,71.15,98.26,0.289,1,34,Normal
2025-02-01,MRI_001,64.84,92.53,0.352,1,42,Normal
2025-02-02,CT_002,65.92,89.48,0.254,3,35,Monitor
2025-02-03,MRI_002,60.14,100.78,0.542,4,31,Normal
2025-02-04,CT_002,61.73,97.0,0.272,1,66,Normal
2025-02-05,CT_002,69.75,99.39,0.219,2,26,Normal
2025-02-06,CT_001,60.1,95.92,0.496,3,33,Normal
2025-02-07,CT_002,69.72,94.15,0.414,2,45,Normal
2025-02-08,CT_001,67.95,100.4,0.26,5,55,Normal
2025-02-09,CT_001,65.31,95.61,0.253,3,52,Normal
2025-02-10,MRI_002,58.69,92.91,0.042,4,36,Normal
2025-02-11,MRI_001,74.6,90.91,0.068,1,34,Normal
2025-02-12,CT_001,61.5,92.63,0.298,0,44,Normal
2025-02-13,MRI_002,66.75,89.07,0.276,2,35,Monitor
2025-02-14,MRI_002,69.34,93.8,0.351,3,57,Normal
2025-02-15,MRI_002,59.23,94.44,0.316,1,52,Normal
2025-02-16,MRI_002,61.08,93.55,0.212,4,37,Normal
2025-02-17,CT_002,64.94,92.51,0.341,1,53,Normal
2025-02-18,MRI_001,71.24,88.42,0.534,2,40,Normal
2025-02-19,MRI_001,61.39,90.04,0.05,2,35,Normal
2025-02-20,CT_002,68.19,92.79,0.337,2,43,Normal
2025-02-21,MRI_001,69.55,91.15,0.323,4,28,Normal
2025-02-22,CT_002,67.97,94.28,0.344,2,61,Normal
2025-02-23,MRI_001,60.49,91.28,0.115,1,35,Normal
2025-02-24,MRI_002,62.45,91.74,0.066,2,36,Normal
2025-02-25,CT_001,63.43,96.14,0.253,3,59,Normal
2025-02-26,MRI_002,62.56,93.56,0.726,2,55,Normal
2025-02-27,MRI_002,64.0,101.26,0.085,3,55,Normal
2025-02-28,CT_001,63.28,97.99,0.309,1,34,Normal
2025-03-01,MRI_002,63.34,99.33,0.371,0,48,Normal
2025-03-02,MRI_001,57.14,98.82,0.121,4,40,Normal
2025-03-03,CT_001,64.58,94.93,0.369,1,38,Normal
2025-03-04,CT_001,58.67,95.86,0.345,2,37,Normal
2025-03-05,MRI_001,58.94,97.8,0.181,0,36,Normal
2025-03-06,CT_002,64.6,96.32,0.304,3,37,Normal
2025-03-07,MRI_002,61.94,93.82,0.437,2,52,Normal
2025-03-08,CT_001,65.41,94.14,0.372,3,30,Normal
2025-03-09,MRI_002,71.83,96.2,0.235,1,48,Normal
2025-03-10,CT_001,65.84,99.26,0.112,0,44,Normal
2025-03-11,CT_002,60.13,88.19,0.285,2,49,Normal
2025-03-12,CT_001,63.04,91.14,0.097,1,43,Normal
2025-03-13,MRI_001,68.26,95.68,0.188,3,35,Normal
2025-03-14,MRI_002,53.95,97.63,0.397,3,30,Normal
2025-03-15,CT_002,61.61,97.7,0.529,3,29,Normal
2025-03-16,MRI_001,66.75,96.92,0.024,1,47,Normal
2025-03-17,MRI_002,68.51,97.43,0.238,1,43,Normal
2025-03-18,CT_001,64.28,98.6,0.432,4,31,Normal
2025-03-19,MRI_001,63.15,97.71,0.464,4,47,Normal
2025-03-20,MRI_002,66.49,97.82,0.426,3,33,Normal
2025-03-21,CT_002,64.38,90.85,0.295,4,40,Normal
2025-03-22,MRI_002,62.37,88.57,0.125,1,55,Normal
2025-03-23,CT_001,51.85,89.59,0.417,2,37,Monitor
2025-03-24,CT_001,63.59,99.56,0.16,1,34,Normal
2025-03-25,MRI_001,64.48,96.99,0.334,4,20,Normal
2025-03-26,MRI_002,59.83,90.4,0.091,3,57,Normal
2025-03-27,MRI_002,66.01,97.74,0.24,1,26,Normal
2025-03-28,CT_002,57.07,92.44,0.07,1,36,Normal
2025-03-29,CT_002,69.27,94.27,0.025,0,19,Normal
2025-03-30,MRI_001,68.19,95.46,0.131,1,24,Normal
2025-03-31,CT_002,64.77,96.91,0.2,1,32,Normal
2025-04-01,MRI_001,59.76,98.93,0.073,2,28,Normal
2025-04-02,MRI_002,58.07,92.48,0.243,2,48,Normal
2025-04-03,CT_001,68.5,98.7,0.102,3,30,Normal
2025-04-04,MRI_001,61.79,90.26,0.071,1,59,Normal
2025-04-05,MRI_001,62.85,92.51,0.045,2,37,Normal
2025-04-06,MRI_001,64.92,95.44,0.054,4,43,Normal
2025-04-07,CT_001,67.51,94.46,0.132,0,41,Normal
2025-04-08,MRI_001,68.37,96.38,0.087,1,49,Normal
2025-04-09,CT_001,62.58,91.36,0.036,2,48,Normal
2025-04-10,CT_002,70.45,97.02,0.278,5,48,Normal
2025-04-11,MRI_002,64.56,92.67,0.509,2,41,Normal
2025-04-12,CT_002,66.21,98.42,0.361,0,52,Normal
2025-04-13,MRI_002,62.35,92.54,0.368,1,34,Normal
2025-04-14,CT_001,70.24,88.7,0.141,4,17,Normal
2025-04-15,CT_001,60.62,92.03,0.322,1,29,Normal
2025-04-16,CT_002,72.78,98.58,0.019,1,55,Normal
2025-04-17,CT_001,58.92,95.48,0.125,5,36,Normal
2025-04-18,MRI_001,59.64,90.75,0.183,1,45,Normal
2025-04-19,CT_002,64.39,97.92,0.269,8,40,Monitor
2025-04-20,CT_002,62.64,100.01,0.095,4,49,Monitor
2025-04-21,CT_002,69.01,93.76,0.087,2,45,Normal
2025-04-22,MRI_002,65.91,94.79,0.291,1,41,Normal
2025-04-23,MRI_001,61.27,103.27,0.301,1,57,Normal
2025-04-24,CT_002,59.8,94.73,0.183,1,43,Normal
2025-04-25,CT_002,67.38,95.8,0.294,5,51,Normal
2025-04-26,MRI_001,67.91,93.52,0.259,3,27,Normal
2025-04-27,MRI_001,69.84,95.96,0.298,2,45,Normal
2025-04-28,CT_001,73.64,93.06,0.267,2,57,Normal
2025-04-29,CT_001,69.26,92.92,0.09,1,40,Normal
2025-04-30,MRI_002,61.91,96.75,0.183,2,34,Normal
2025-01-01,CT_002,66.96,93.06,0.162,0,19,Normal
2025-01-02,MRI_002,60.66,99.39,0.092,0,59,Normal
2025-01-03,CT_001,67.33,100.41,0.044,2,36,Normal
2025-01-04,MRI_002,61.11,94.66,0.496,3,64,Normal
2025-01-05,CT_002,76.65,89.68,0.379,1,40,Normal
2025-01-06,MRI_001,71.16,92.73,0.405,4,54,Normal
2025-01-07,MRI_002,60.09,96.27,0.151,3,26,Normal
2025-01-08,MRI_002,61.98,93.72,0.297,0,45,Normal
2025-01-09,MRI_001,69.49,93.87,0.078,1,46,Normal
2025-01-10,MRI_001,69.68,95.15,0.266,2,35,Normal
2025-01-11,MRI_002,57.94,97.04,0.056,2,37,Normal
2025-01-12,MRI_002,69.07,96.74,0.086,3,33,Normal
2025-01-13,CT_001,57.81,92.49,0.089,3,47,Normal
2025-01-14,CT_002,73.18,95.72,0.548,3,48,Normal
2025-01-15,CT_001,66.6,92.96,0.032,1,31,Normal
2025-01-16,MRI_002,65.57,88.47,0.2,1,42,Normal
2025-01-17,MRI_001,64.9,93.83,0.293,1,23,Normal
2025-01-18,CT_001,59.07,91.92,0.218,2,58,Normal
2025-01-19,MRI_001,60.43,96.26,0.104,3,30,Normal
2025-01-20,MRI_002,63.14,91.57,0.207,1,37,Normal
2025-01-21,CT_001,60.41,96.95,0.097,0,52,Normal
2025-01-22,CT_002,59.48,93.55,0.258,3,47,Normal
2025-01-23,MRI_001,60.65,99.71,0.522,2,55,Normal
2025-01-24,MRI_001,56.64,93.32,0.345,4,39,Normal
2025-01-25,CT_001,69.99,95.8,0.095,1,42,Normal
2025-01-26,MRI_002,66.61,94.02,0.228,5,21,Normal
2025-01-27,CT_001,62.55,95.08,0.146,1,26,Normal
2025-01-28,CT_002,64.47,93.21,0.22,1,36,Normal
2025-01-29,MRI_001,64.36,92.63,0.375,0,38,Normal
2025-01-30,CT_002,57.23,97.97,0.209,2,30,Normal
2025-01-31,CT_002,63.89,95.64,0.207,3,27,Normal
2025-02-01,MRI_002,67.85,99.18,0.053,0,48,Normal
2025-02-02,MRI_001,76.12,97.54,0.261,3,41,Normal
2025-02-03,MRI_002,57.82,97.17,0.23,1,47,Normal
2025-02-04,CT_002,58.63,99.27,0.445,1,24,Normal
2025-02-05,MRI_002,57.81,94.22,0.334,2,35,Normal
2025-02-06,MRI_002,66.37,90.68,0.113,3,48,Normal
2025-02-07,CT_002,69.79,94.08,0.144,4,45,Normal
2025-02-08,CT_001,66.8,98.44,0.187,0,28,Normal
2025-02-09,CT_002,68.64,97.47,0.198,1,33,Normal
2025-02-10,CT_002,60.4,94.02,0.232,3,22,Normal
2025-02-11,CT_002,65.26,89.49,0.193,2,38,Monitor
2025-02-12,MRI_002,70.07,96.93,0.299,1,63,Monitor
2025-02-13,MRI_002,70.87,100.6,0.155,2,53,Monitor
2025-02-14,MRI_002,66.44,99.24,0.561,0,55,Normal
2025-02-15,CT_001,69.57,89.35,0.254,2,23,Normal
2025-02-16,CT_001,66.71,94.87,0.333,2,33,Normal
2025-02-17,CT_002,70.64,98.26,0.169,1,42,Normal
2025-02-18,MRI_001,70.91,91.44,0.056,1,41,Normal
2025-02-19,CT_002,76.53,92.02,0.324,3,40,Normal
2025-02-20,MRI_001,57.83,89.58,0.247,1,53,Normal
2025-02-21,MRI_001,63.24,94.35,0.423,2,38,Normal
2025-02-22,CT_002,68.63,95.36,0.045,2,26,Normal
2025-02-23,CT_002,80.33,90.38,0.033,3,42,Critical
2025-02-24,MRI_002,63.57,97.72,0.097,1,41,Critical
2025-02-25,MRI_001,58.59,97.73,0.159,3,52,Normal
2025-02-26,MRI_001,67.39,92.6,0.193,1,51,Normal
2025-02-27,MRI_002,59.58,91.43,0.179,2,31,Normal
2025-02-28,MRI_002,67.22,94.67,0.143,4,46,Normal
2025-03-01,CT_001,74.14,93.77,0.23,2,16,Normal
2025-03-02,MRI_002,62.09,99.63,0.072,4,42,Normal
2025-03-03,CT_002,72.7,89.58,0.325,1,43,Normal
2025-03-04,CT_001,63.22,95.65,0.303,8,39,Normal
2025-03-05,CT_001,66.74,96.67,0.022,3,48,Normal
2025-03-06,CT_002,68.92,98.33,0.52,1,46,Normal
2025-03-07,CT_001,68.89,97.09,0.227,1,36,Normal
2025-03-08,MRI_002,63.19,94.55,0.27,0,45,Normal
2025-03-09,MRI_002,63.6,95.81,0.315,1,52,Normal
2025-03-10,MRI_002,75.56,92.91,0.192,3,45,Normal
2025-03-11,CT_002,61.79,90.08,0.006,2,40,Normal
2025-03-12,MRI_001,73.94,96.39,0.345,4,32,Normal
2025-03-13,CT_001,76.33,92.76,0.62,1,40,Normal
2025-03-14,CT_001,62.98,99.21,0.448,1,53,Normal
2025-03-15,MRI_001,57.25,98.03,0.177,1,45,Normal
2025-03-16,MRI_002,69.43,97.89,0.271,2,18,Normal
2025-03-17,MRI_001,62.88,90.77,0.272,4,35,Normal
2025-03-18,MRI_001,60.96,94.6,0.327,3,32,Normal
2025-03-19,MRI_002,67.89,97.13,0.63,4,44,Normal
2025-03-20,CT_002,59.68,94.37,0.228,3,36,Normal
2025-03-21,CT_001,64.43,93.4,0.097,1,25,Normal
2025-03-22,CT_001,69.64,88.87,0.53,1,32,Normal
2025-03-23,CT_001,61.84,94.09,0.214,2,38,Normal
2025-03-24,CT_001,65.03,94.82,0.116,2,55,Normal
2025-03-25,MRI_001,71.6,97.44,0.097,3,52,Normal
2025-03-26,CT_001,70.24,98.08,0.372,1,40,Normal
2025-03-27,CT_002,64.94,92.98,0.223,1,62,Normal
2025-03-28,MRI_001,66.62,91.67,0.436,2,53,Normal
2025-03-29,CT_002,61.92,96.48,0.537,3,13,Normal
2025-03-30,MRI_002,63.03,92.81,0.129,4,36,Normal
2025-03-31,CT_002,67.52,100.36,0.194,2,40,Normal
2025-04-01,CT_002,65.83,99.29,0.314,0,37,Normal
2025-04-02,MRI_002,67.88,93.99,0.623,1,35,Normal
2025-04-03,CT_002,66.18,90.28,0.37,2,35,Normal
2025-04-04,MRI_001,67.37,96.37,0.027,4,36,Normal
2025-04-05,MRI_001,74.1,94.57,0.364,1,43,Monitor
2025-04-06,CT_002,65.83,97.41,0.318,0,36,Normal
2025-04-07,CT_002,66.1,94.44,0.276,0,24,Normal
2025-04-08,MRI_002,64.22,96.52,0.104,0,39,Normal
2025-04-09,CT_002,59.77,94.73,0.432,0,45,Normal
2025-04-10,MRI_002,70.96,96.27,0.332,0,39,Normal
2025-04-11,MRI_002,59.47,92.82,0.41,4,36,Normal
2025-04-12,MRI_002,57.14,97.56,0.123,1,50,Normal
2025-04-13,MRI_001,68.81,102.95,0.157,2,17,Normal
2025-04-14,CT_001,61.98,95.64,0.402,4,42,Normal
2025-04-15,MRI_001,71.91,93.2,0.074,3,51,Normal
2025-04-16,MRI_002,73.6,89.62,0.218,0,43,Normal
2025-04-17,MRI_002,64.89,90.69,0.424,0,51,Normal
2025-04-18,CT_001,68.65,98.58,0.471,3,20,Normal
2025-04-19,CT_001,66.3,96.31,0.156,4,42,Normal
2025-04-20,CT_002,66.02,97.26,0.347,3,42,Normal
2025-04-21,CT_001,62.61,89.47,0.223,2,44,Normal
2025-04-22,MRI_001,64.25,92.31,0.266,2,33,Normal
2025-04-23,MRI_001,58.99,96.03,0.107,3,50,Normal
2025-04-24,MRI_002,63.48,97.49,0.115,2,51,Normal
2025-04-25,CT_001,63.49,97.95,0.319,2,43,Normal
2025-04-26,CT_001,62.53,97.71,0.367,2,17,Normal
2025-04-27,CT_002,64.89,99.77,0.129,2,43,Normal
2025-04-28,CT_002,61.83,94.0,0.377,4,32,Normal
2025-04-29,CT_001,57.18,97.09,0.252,0,28,Normal
2025-04-30,CT_001,64.4,97.57,0.308,2,46,Normal
2025-01-01,MRI_002,60.47,97.24,0.15,4,23,Normal
2025-01-02,MRI_002,60.76,90.85,0.33,2,29,Normal
2025-01-03,CT_001,57.87,93.35,0.059,2,62,Normal
2025-01-04,MRI_002,57.83,94.73,0.584,0,50,Normal
2025-01-05,MRI_002,61.77,92.77,0.128,1,32,Normal
2025-01-06,MRI_001,63.28,97.2,0.057,4,31,Normal
2025-01-07,MRI_002,59.24,94.59,0.213,1,41,Normal
2025-01-08,CT_001,56.26,93.87,0.45,4,50,Normal
2025-01-09,CT_001,69.24,88.05,0.453,0,32,Monitor
2025-01-10,CT_002,66.39,96.16,0.504,1,41,Normal
2025-01-11,CT_001,73.12,94.51,0.127,3,42,Normal
2025-01-12,MRI_002,66.68,97.96,0.292,2,46,Normal
2025-01-13,MRI_002,65.12,102.58,0.185,3,27,Normal
2025-01-14,MRI_002,68.53,92.67,0.38,1,63,Normal
2025-01-15,CT_001,64.3,94.09,0.271,0,40,Normal
2025-01-16,MRI_001,77.07,93.09,0.332,3,49,Normal
2025-01-17,CT_002,65.58,97.75,0.005,4,50,Normal
2025-01-18,MRI_001,56.56,97.05,0.277,1,34,Normal
2025-01-19,CT_002,68.53,92.73,0.268,1,51,Normal
2025-01-20,CT_002,63.3,92.15,0.414,6,41,Normal
2025-01-21,CT_001,61.64,97.54,0.15,4,46,Normal
2025-01-22,CT_001,60.71,96.98,0.264,4,32,Normal
2025-01-23,CT_001,62.02,96.31,0.24,0,35,Normal
2025-01-24,MRI_002,59.04,94.94,0.206,0,53,Normal
2025-01-25,CT_001,64.97,93.35,0.396,4,45,Normal
2025-01-26,MRI_001,71.38,91.65,0.001,0,52,Normal
2025-01-27,MRI_001,63.2,94.63,0.015,2,48,Normal
2025-01-28,MRI_001,63.75,102.85,0.449,3,39,Normal
2025-01-29,CT_002,63.96,100.28,0.199,1,51,Normal
2025-01-30,MRI_002,66.94,96.99,0.281,0,35,Normal
2025-01-31,CT_001,66.79,91.31,0.434,5,38,Normal
2025-02-01,CT_001,52.56,97.46,0.224,2,47,Normal
2025-02-02,MRI_001,67.52,102.64,0.14,0,41,Normal
2025-02-03,MRI_002,66.05,94.45,0.116,2,20,Normal
2025-02-04,MRI_001,64.1,93.1,0.311,0,42,Normal
2025-02-05,CT_002,66.29,96.54,0.042,1,25,Normal
2025-02-06,CT_001,65.58,94.64,0.348,1,31,Normal
2025-02-07,MRI_002,60.85,101.91,0.074,5,52,Normal
2025-02-08,CT_001,65.37,94.3,0.268,2,30,Normal
2025-02-09,MRI_002,66.5,95.5,0.254,6,50,Normal
2025-02-10,CT_002,60.58,103.48,0.271,1,41,Normal
2025-02-11,MRI_001,68.08,96.91,0.335,3,35,Normal
2025-02-12,CT_002,62.9,92.92,0.295,1,38,Normal
2025-02-13,CT_001,60.78,97.8,0.106,2,46,Normal
2025-02-14,CT_001,68.68,96.49,0.059,3,26,Normal
2025-02-15,MRI_002,63.09,96.57,0.339,4,42,Normal
2025-02-16,MRI_001,69.88,96.8,0.288,0,42,Normal
2025-02-17,MRI_001,68.8,96.48,0.169,2,34,Normal
2025-02-18,CT_001,58.69,93.38,0.183,2,37,Normal
2025-02-19,CT_002,66.77,96.22,0.368,4,53,Normal
2025-02-20,MRI_001,61.88,95.66,0.41,1,37,Normal
2025-02-21,CT_002,60.23,91.78,0.431,1,45,Normal
2025-02-22,MRI_002,61.4,92.05,0.113,2,32,Normal
2025-02-23,MRI_001,64.95,98.41,0.407,2,45,Normal
2025-02-24,MRI_002,56.65,95.57,0.068,4,18,Normal
2025-02-25,CT_001,66.89,94.78,0.49,3,31,Normal
2025-02-26,MRI_002,64.43,94.55,0.043,3,48,Normal
2025-02-27,CT_002,54.09,94.9,0.248,2,32,Normal
2025-02-28,CT_001,61.74,97.5,0.174,0,50,Normal
2025-03-01,CT_002,69.3,95.73,0.303,1,46,Normal
2025-03-02,CT_002,64.04,97.8,0.301,1,47,Normal
2025-03-03,CT_001,69.26,99.93,0.392,1,49,Normal
2025-03-04,MRI_002,67.79,91.3,0.31,0,36,Normal
2025-03-05,CT_001,70.73,98.22,0.115,2,27,Normal
2025-03-06,CT_001,69.76,90.0,0.275,1,34,Normal
2025-03-07,CT_001,68.16,96.53,0.43,2,46,Normal
2025-03-08,CT_002,64.49,94.34,0.325,2,42,Normal
2025-03-09,CT_001,63.55,93.84,0.361,2,41,Normal
2025-03-10,CT_001,63.17,101.96,0.379,5,55,Normal
2025-03-11,MRI_002,61.89,97.77,0.122,2,43,Normal
2025-03-12,MRI_001,64.26,94.57,0.047,3,34,Normal
2025-03-13,CT_002,63.28,95.7,0.306,0,38,Normal
2025-03-14,MRI_001,67.53,90.93,0.263,2,33,Normal
